-0.5 0.625 -0.00128555 -0.00270506 -0.0773637 -0.133919 0.0131294 0.0146458 0.0687184 0.0959832 -0.0111648 0.792813 1.26545 -23.8259
0 0.63 -0.00129909 -0.00271272 -0.0780036 -0.122054 0.0131972 0.0124887 0.0691982 0.0959269 -0.0113199 0.798839 1.14412 -24.7076
0.5 0.635 -0.00131267 -0.00272038 -0.0785842 -0.11019 0.0132542 0.0103317 0.0696777 0.09587 -0.011475 0.804247 1.01838 -25.5893
1 0.64 -0.00132629 -0.00272805 -0.0791055 -0.0983254 0.0133005 0.00817467 0.0701569 0.0958122 -0.0116301 0.809015 0.888227 -26.471
-1 0.64 -0.00132629 -0.00272812 -0.0791055 -0.0982807 0.0133005 0.00810458 0.0701569 0.0958122 -0.0116497 0.809015 0.888227 -26.5176
-0.5 0.645 -0.00133995 -0.00273481 -0.0795632 -0.0847684 0.0133352 0.00577978 0.0706358 0.0957532 -0.0119323 0.813121 0.753618 -27.326
0 0.65 -0.00135364 -0.00274151 -0.0799532 -0.071256 0.0133583 0.00345497 0.0711144 0.0956929 -0.0122148 0.816544 0.614967 -28.1344
0.5 0.655 -0.00136737 -0.0027482 -0.0802757 -0.0577437 0.0133698 0.00113017 0.0715928 0.0956311 -0.0124974 0.819264 0.472274 -28.9428
1 0.66 -0.00138112 -0.0027549 -0.0805307 -0.0442313 0.0133696 -0.00119464 0.0720708 0.0955679 -0.01278 0.82126 0.325539 -29.7513
-1 0.66 -0.00138112 -0.00275498 -0.0805307 -0.0441662 0.0133696 -0.00125695 0.0720708 0.0955679 -0.0128043 0.82126 0.325539 -29.7929
-0.5 0.665 -0.00139491 -0.0027605 -0.0807141 -0.0292021 0.0133572 -0.00370717 0.0725484 0.0955028 -0.0132249 0.822513 0.174802 -30.5017
